user,audio_file,valence,arousal
P11,StableAudio_excited_10_crop.wav,5,3
P11,StableAudio_scared_10_crop.wav,5,7
P11,Mustango_excited_9_crop.wav,2,3
P11,Udio_relaxed_6_crop.wav,4,6
P11,AudioLDM2_tranquil_14_crop.wav,7,7
P11,Udio_happy_7_crop.wav,4,4
P11,Suno_energetic_10_crop.wav,5,6
P11,Suno_excited_13_crop.wav,6,6
P11,Suno_sad_13_crop.wav,2,5
P11,MusicGen_tranquil_13_crop.wav,1,6
P11,MusicGen_relaxed_1_crop.wav,2,3
P11,MusicGen_excited_3_crop.wav,7,7
P11,Mustango_gloomy_6_crop.wav,2,4
P11,Mustango_relaxed_6_crop.wav,1,3
P11,MusicGen_happy_9_crop.wav,2,5
P11,Mustango_scared_12_crop.wav,3,5
P11,Suno_gloomy_3_crop.wav,3,3
P11,Udio_anxious_13_crop.wav,5,5
P11,MusicGen_calm_13_crop.wav,3,6
P11,Suno_calm_7_crop.wav,2,4
P11,StableAudio_relaxed_3_crop.wav,3,5
P11,Udio_energetic_14_crop.wav,2,6
P11,Suno_angry_6_crop.wav,5,7
P11,AudioLDM2_relaxed_7_crop.wav,2,3
P11,Mustango_calm_4_crop.wav,2,3
P11,Udio_calm_5_crop.wav,6,6
P11,StableAudio_tranquil_1_crop.wav,5,7
P11,Mustango_dull_13_crop.wav,4,6
P11,AudioLDM2_anxious_4_crop.wav,2,3
P11,StableAudio_anxious_1_crop.wav,5,6
P11,AudioLDM2_energetic_9_crop.wav,1,2
P11,Udio_gloomy_7_crop.wav,3,5
P12,Suno_excited_4_crop.wav,5,9
P12,Udio_excited_10_crop.wav,8,7
P12,Suno_sad_6_crop.wav,2,1
P12,Udio_gloomy_10_crop.wav,3,6
P12,AudioLDM2_dull_7_crop.wav,1,1
P12,StableAudio_dull_8_crop.wav,1,3
P12,Suno_calm_3_crop.wav,5,2
P12,MusicGen_excited_7_crop.wav,1,1
P12,StableAudio_energetic_10_crop.wav,1,3
P12,Mustango_angry_10_crop.wav,1,1
P12,AudioLDM2_angry_13_crop.wav,1,1
P12,StableAudio_anxious_11_crop.wav,3,2
P12,MusicGen_dull_5_crop.wav,3,6
P12,MusicGen_scared_13_crop.wav,7,2
P12,StableAudio_excited_1_crop.wav,3,6
P12,MusicGen_calm_2_crop.wav,2,1
P12,Udio_relaxed_7_crop.wav,3,1
P12,Suno_happy_3_crop.wav,7,6
P12,AudioLDM2_gloomy_11_crop.wav,1,1
P12,Udio_dull_10_crop.wav,7,1
P12,MusicGen_anxious_13_crop.wav,6,9
P12,Mustango_dull_12_crop.wav,1,1
P12,Suno_angry_7_crop.wav,3,7
P12,AudioLDM2_anxious_6_crop.wav,1,1
P12,AudioLDM2_happy_12_crop.wav,4,2
P12,MusicGen_relaxed_5_crop.wav,5,2
P12,Mustango_gloomy_7_crop.wav,1,1
P12,Mustango_tranquil_10_crop.wav,1,1
P12,AudioLDM2_sad_9_crop.wav,1,1
P12,AudioLDM2_tranquil_14_crop.wav,4,1
P12,AudioLDM2_excited_1_crop.wav,2,1
P12,StableAudio_calm_13_crop.wav,2,1
P12,StableAudio_relaxed_7_crop.wav,1,1
P12,Udio_anxious_1_crop.wav,7,5
P12,Mustango_excited_5_crop.wav,3,2
P12,Udio_calm_3_crop.wav,7,3
P12,Mustango_happy_10_crop.wav,3,2
P12,Udio_happy_13_crop.wav,6,9
P12,AudioLDM2_energetic_10_crop.wav,1,1
P12,Suno_dull_8_crop.wav,8,6
P12,StableAudio_happy_8_crop.wav,3,2
P12,Udio_tranquil_10_crop.wav,1,1
P12,StableAudio_tranquil_6_crop.wav,1,1
P12,Mustango_anxious_10_crop.wav,3,1
P12,StableAudio_sad_2_crop.wav,3,1
P12,MusicGen_angry_1_crop.wav,2,4
P12,MusicGen_sad_6_crop.wav,1,1
P12,Udio_angry_1_crop.wav,9,9
P12,Suno_energetic_5_crop.wav,5,8
P12,AudioLDM2_relaxed_12_crop.wav,1,1
P12,Suno_scared_1_crop.wav,1,1
P12,MusicGen_happy_11_crop.wav,6,4
P12,Mustango_relaxed_8_crop.wav,1,1
P12,MusicGen_energetic_5_crop.wav,1,1
P12,Udio_sad_6_crop.wav,1,1
P12,Suno_relaxed_13_crop.wav,7,4
P13,MusicGen_tranquil_8_crop.wav,3,2
P13,Udio_calm_5_crop.wav,8,3
P13,AudioLDM2_energetic_13_crop.wav,2,6
P13,StableAudio_excited_10_crop.wav,2,5
P13,AudioLDM2_angry_6_crop.wav,1,6
P13,MusicGen_dull_1_crop.wav,3,7
P13,AudioLDM2_calm_6_crop.wav,2,4
P13,Mustango_relaxed_1_crop.wav,2,4
P13,AudioLDM2_dull_3_crop.wav,6,2
P13,StableAudio_anxious_10_crop.wav,6,3
P13,MusicGen_angry_13_crop.wav,4,8
P13,Suno_energetic_4_crop.wav,9,9
P13,MusicGen_excited_1_crop.wav,3,7
P13,Udio_dull_11_crop.wav,8,3
P13,MusicGen_happy_3_crop.wav,6,7
P13,StableAudio_scared_3_crop.wav,1,6
P13,Suno_angry_1_crop.wav,9,9
P13,Udio_angry_6_crop.wav,9,9
P13,AudioLDM2_happy_2_crop.wav,6,6
P13,Suno_relaxed_1_crop.wav,9,5
P13,Suno_excited_6_crop.wav,9,7
P13,AudioLDM2_tranquil_14_crop.wav,1,2
P13,StableAudio_sad_5_crop.wav,4,3
P13,Mustango_anxious_5_crop.wav,1,3
P13,MusicGen_sad_6_crop.wav,2,2
P13,Mustango_dull_14_crop.wav,1,6
P13,MusicGen_gloomy_9_crop.wav,8,9
P13,Suno_calm_3_crop.wav,9,2
P13,Mustango_excited_2_crop.wav,6,5
P13,StableAudio_relaxed_1_crop.wav,7,1
P13,AudioLDM2_gloomy_9_crop.wav,1,2
P13,Mustango_happy_5_crop.wav,3,6
P13,StableAudio_angry_8_crop.wav,1,7
P13,Udio_excited_11_crop.wav,9,9
P13,Udio_tranquil_14_crop.wav,7,3
P13,Mustango_energetic_3_crop.wav,3,6
P13,StableAudio_dull_14_crop.wav,4,5
P13,Suno_happy_4_crop.wav,8,8
P13,Udio_scared_7_crop.wav,8,5
P13,Suno_gloomy_10_crop.wav,3,4
P13,Mustango_calm_3_crop.wav,2,1
P13,AudioLDM2_excited_6_crop.wav,7,7
P13,Suno_dull_7_crop.wav,8,4
P13,Udio_relaxed_6_crop.wav,8,2
P13,MusicGen_anxious_4_crop.wav,7,8
P13,Udio_anxious_1_crop.wav,9,6
P13,Udio_sad_2_crop.wav,7,4
P13,Suno_scared_5_crop.wav,7,7
P13,Mustango_tranquil_14_crop.wav,3,2
P13,AudioLDM2_anxious_6_crop.wav,1,5
P13,StableAudio_energetic_9_crop.wav,4,5
P13,Udio_happy_13_crop.wav,8,7
P13,MusicGen_energetic_13_crop.wav,3,7
P13,Udio_gloomy_12_crop.wav,8,6
P13,StableAudio_happy_1_crop.wav,6,5
P13,MusicGen_scared_9_crop.wav,1,6
P14,MusicGen_energetic_13_crop.wav,3,7
P14,Suno_energetic_8_crop.wav,6,6
P14,AudioLDM2_dull_7_crop.wav,4,3
P14,Mustango_angry_2_crop.wav,2,4
P14,Suno_sad_1_crop.wav,3,2
P14,StableAudio_excited_4_crop.wav,3,7
P14,Udio_anxious_9_crop.wav,7,6
P14,AudioLDM2_relaxed_10_crop.wav,5,4
P14,Suno_tranquil_9_crop.wav,4,3
P14,Suno_calm_3_crop.wav,3,2
P14,AudioLDM2_gloomy_14_crop.wav,4,2
P14,Suno_excited_7_crop.wav,8,7
P14,StableAudio_relaxed_7_crop.wav,5,3
P14,Mustango_dull_11_crop.wav,2,5
P14,Suno_anxious_1_crop.wav,3,3
P14,MusicGen_calm_14_crop.wav,3,6
P14,Suno_angry_11_crop.wav,7,7
P14,Udio_tranquil_11_crop.wav,5,6
P14,Udio_excited_10_crop.wav,7,7
P14,Udio_angry_14_crop.wav,7,8
P14,Mustango_anxious_8_crop.wav,5,6
P14,MusicGen_excited_12_crop.wav,6,7
P14,Mustango_relaxed_10_crop.wav,3,5
P14,Suno_scared_7_crop.wav,4,2
P14,StableAudio_gloomy_6_crop.wav,2,4
P14,Udio_scared_3_crop.wav,5,5
P14,Udio_sad_9_crop.wav,3,4
P14,AudioLDM2_energetic_11_crop.wav,7,6
P14,Mustango_excited_8_crop.wav,6,7
P14,AudioLDM2_tranquil_3_crop.wav,4,4
P14,Suno_relaxed_2_crop.wav,6,5
P14,MusicGen_gloomy_14_crop.wav,2,7
P14,Mustango_scared_7_crop.wav,2,6
P14,StableAudio_happy_1_crop.wav,8,7
P14,AudioLDM2_calm_12_crop.wav,4,3
P14,Udio_happy_5_crop.wav,8,8
P14,MusicGen_relaxed_11_crop.wav,5,7
P14,Mustango_gloomy_5_crop.wav,2,6
P14,Mustango_calm_5_crop.wav,3,6
P14,StableAudio_dull_10_crop.wav,7,5
P14,Udio_gloomy_2_crop.wav,6,7
P14,AudioLDM2_scared_13_crop.wav,3,2
P14,MusicGen_scared_1_crop.wav,3,7
P14,MusicGen_angry_11_crop.wav,4,6
P14,MusicGen_sad_7_crop.wav,2,7
P14,StableAudio_scared_13_crop.wav,5,6
P14,StableAudio_anxious_13_crop.wav,7,7
P14,Suno_dull_13_crop.wav,7,6
P14,StableAudio_tranquil_12_crop.wav,6,5
P14,Udio_energetic_12_crop.wav,7,8
P14,Mustango_energetic_4_crop.wav,7,7
P14,Udio_dull_5_crop.wav,7,3
P14,Mustango_sad_11_crop.wav,4,4
P14,Udio_relaxed_1_crop.wav,6,5
P14,AudioLDM2_excited_6_crop.wav,6,4
P14,StableAudio_angry_5_crop.wav,2,8
P15,Mustango_dull_14_crop.wav,2,1
P15,MusicGen_excited_9_crop.wav,2,2
P15,Udio_gloomy_11_crop.wav,9,7
P15,Suno_excited_4_crop.wav,5,5
P15,MusicGen_happy_14_crop.wav,3,3
P15,MusicGen_gloomy_6_crop.wav,2,3
P15,StableAudio_anxious_10_crop.wav,5,3
P15,Mustango_calm_11_crop.wav,4,3
P15,AudioLDM2_dull_13_crop.wav,5,5
P15,AudioLDM2_excited_1_crop.wav,5,5
P15,Mustango_scared_14_crop.wav,2,6
P15,Suno_relaxed_14_crop.wav,8,6
P15,AudioLDM2_scared_10_crop.wav,1,2
P15,MusicGen_angry_1_crop.wav,1,5
P15,MusicGen_anxious_13_crop.wav,6,6
P15,AudioLDM2_happy_7_crop.wav,7,7
P15,Udio_relaxed_12_crop.wav,9,1
P15,Udio_dull_12_crop.wav,7,3
P15,Mustango_happy_3_crop.wav,4,7
P15,AudioLDM2_gloomy_1_crop.wav,3,3
P15,Udio_happy_4_crop.wav,9,9
P15,Suno_sad_7_crop.wav,9,1
P15,MusicGen_dull_3_crop.wav,1,2
P15,StableAudio_calm_2_crop.wav,8,3
P15,AudioLDM2_tranquil_3_crop.wav,2,4
P15,MusicGen_scared_6_crop.wav,1,5
P15,MusicGen_energetic_3_crop.wav,3,3
P15,StableAudio_energetic_3_crop.wav,3,3
P15,Suno_happy_2_crop.wav,7,7
P15,AudioLDM2_sad_9_crop.wav,2,3
P15,Mustango_anxious_12_crop.wav,5,5
P15,Udio_scared_7_crop.wav,9,9
P15,StableAudio_sad_6_crop.wav,7,7
P15,MusicGen_calm_2_crop.wav,6,6
P15,StableAudio_dull_13_crop.wav,2,3
P15,AudioLDM2_relaxed_3_crop.wav,2,2
P15,AudioLDM2_calm_14_crop.wav,2,2
P15,StableAudio_excited_11_crop.wav,2,5
P15,AudioLDM2_energetic_13_crop.wav,2,6
P15,Udio_calm_3_crop.wav,8,8
P15,Mustango_relaxed_12_crop.wav,2,2
P15,MusicGen_relaxed_9_crop.wav,3,7
P15,Mustango_sad_4_crop.wav,5,5
P15,Suno_anxious_13_crop.wav,5,7
P15,Mustango_gloomy_1_crop.wav,2,5
P15,Suno_tranquil_13_crop.wav,8,2
P15,Udio_anxious_3_crop.wav,7,6
P15,Udio_sad_8_crop.wav,6,6
P15,Mustango_angry_6_crop.wav,1,5
P15,MusicGen_tranquil_7_crop.wav,3,3
P15,MusicGen_sad_12_crop.wav,5,5
P15,Udio_excited_13_crop.wav,8,8
P15,Suno_gloomy_7_crop.wav,7,7
P15,Udio_energetic_1_crop.wav,8,8
P15,AudioLDM2_anxious_7_crop.wav,2,2
P15,Mustango_energetic_4_crop.wav,6,6
P16,Mustango_relaxed_10_crop.wav,7,3
P16,Mustango_anxious_14_crop.wav,7,3
P16,AudioLDM2_excited_12_crop.wav,7,3
P16,StableAudio_energetic_6_crop.wav,4,7
P16,Suno_scared_6_crop.wav,3,6
P16,AudioLDM2_happy_1_crop.wav,7,4
P16,Mustango_dull_1_crop.wav,6,3
P16,Udio_dull_5_crop.wav,6,3
P16,StableAudio_tranquil_13_crop.wav,7,4
P16,MusicGen_gloomy_8_crop.wav,6,3
P16,StableAudio_relaxed_9_crop.wav,7,4
P16,Udio_energetic_11_crop.wav,7,3
P16,StableAudio_dull_12_crop.wav,7,5
P16,Suno_relaxed_12_crop.wav,3,7
P16,MusicGen_relaxed_11_crop.wav,5,3
P16,AudioLDM2_energetic_1_crop.wav,3,6
P16,MusicGen_calm_12_crop.wav,6,3
P16,AudioLDM2_calm_3_crop.wav,7,2
P16,Suno_calm_2_crop.wav,7,3
P16,Mustango_calm_11_crop.wav,7,3
P16,Udio_tranquil_6_crop.wav,7,2
P16,AudioLDM2_angry_9_crop.wav,7,3
P16,Udio_scared_12_crop.wav,6,3
P16,StableAudio_sad_13_crop.wav,7,2
P16,MusicGen_scared_6_crop.wav,7,2
P16,StableAudio_anxious_13_crop.wav,7,3
P16,Udio_anxious_10_crop.wav,8,2
P16,StableAudio_calm_5_crop.wav,7,4
P16,MusicGen_excited_9_crop.wav,7,3
P16,Suno_tranquil_3_crop.wav,7,3
P16,AudioLDM2_scared_8_crop.wav,6,9
P16,Suno_sad_3_crop.wav,7,3
P16,AudioLDM2_gloomy_5_crop.wav,7,3
P16,StableAudio_gloomy_3_crop.wav,6,3
P16,MusicGen_dull_9_crop.wav,6,4
P16,Mustango_scared_11_crop.wav,6,3
P16,AudioLDM2_relaxed_14_crop.wav,7,4
P16,Udio_angry_4_crop.wav,7,4
P16,MusicGen_angry_1_crop.wav,6,3
P16,Udio_relaxed_6_crop.wav,7,3
P16,Suno_dull_9_crop.wav,7,3
P16,StableAudio_scared_3_crop.wav,7,3
P16,Udio_happy_4_crop.wav,7,3
P16,StableAudio_angry_10_crop.wav,3,7
P16,MusicGen_sad_6_crop.wav,7,3
P16,AudioLDM2_dull_4_crop.wav,7,5
P16,Suno_anxious_6_crop.wav,6,3
P16,Mustango_excited_7_crop.wav,5,6
P16,StableAudio_excited_5_crop.wav,7,3
P16,Udio_gloomy_14_crop.wav,7,3
P16,Mustango_energetic_13_crop.wav,7,3
P16,Suno_gloomy_11_crop.wav,7,3
P16,MusicGen_tranquil_14_crop.wav,7,3
P16,MusicGen_anxious_10_crop.wav,3,7
P16,Mustango_tranquil_14_crop.wav,7,4
P16,MusicGen_happy_9_crop.wav,6,3
P17,AudioLDM2_happy_10_crop.wav,8,7
P17,Mustango_scared_14_crop.wav,1,9
P17,MusicGen_energetic_2_crop.wav,3,6
P17,AudioLDM2_relaxed_14_crop.wav,5,5
P17,AudioLDM2_angry_2_crop.wav,1,3
P17,StableAudio_anxious_9_crop.wav,1,6
P17,Mustango_energetic_2_crop.wav,6,7
P17,AudioLDM2_anxious_6_crop.wav,5,6
P17,AudioLDM2_scared_5_crop.wav,1,6
P17,MusicGen_dull_2_crop.wav,1,4
P17,MusicGen_excited_4_crop.wav,8,9
P17,StableAudio_sad_4_crop.wav,2,3
P17,StableAudio_calm_6_crop.wav,2,3
P17,Suno_angry_5_crop.wav,8,9
P17,MusicGen_gloomy_10_crop.wav,2,3
P17,Suno_anxious_11_crop.wav,6,7
P17,Suno_dull_8_crop.wav,5,6
P17,MusicGen_anxious_4_crop.wav,1,5
P17,Suno_scared_6_crop.wav,6,6
P17,StableAudio_tranquil_11_crop.wav,1,2
P17,Suno_calm_8_crop.wav,9,1
P17,AudioLDM2_excited_5_crop.wav,8,7
P17,Udio_energetic_10_crop.wav,8,9
P17,StableAudio_excited_4_crop.wav,3,6
P17,Udio_happy_3_crop.wav,9,8
P17,Udio_relaxed_10_crop.wav,5,4
P17,StableAudio_scared_13_crop.wav,1,6
P17,Suno_gloomy_2_crop.wav,8,2
P17,Mustango_angry_2_crop.wav,1,5
P17,Udio_dull_3_crop.wav,6,3
P17,Suno_tranquil_2_crop.wav,9,1
P17,Udio_angry_12_crop.wav,6,7
P17,Udio_sad_6_crop.wav,4,6
P17,Mustango_gloomy_13_crop.wav,4,3
P17,Suno_energetic_12_crop.wav,8,9
P17,Suno_happy_5_crop.wav,9,6
P17,Udio_calm_6_crop.wav,2,4
P17,AudioLDM2_gloomy_8_crop.wav,3,5
P17,AudioLDM2_dull_2_crop.wav,3,4
P17,Udio_tranquil_6_crop.wav,5,4
P17,Mustango_dull_7_crop.wav,2,1
P17,Mustango_relaxed_1_crop.wav,3,1
P17,Mustango_anxious_10_crop.wav,3,4
P17,StableAudio_gloomy_14_crop.wav,1,5
P17,MusicGen_sad_8_crop.wav,1,3
P17,Udio_scared_3_crop.wav,4,7
P17,StableAudio_relaxed_5_crop.wav,2,3
P17,Suno_sad_5_crop.wav,9,2
P17,AudioLDM2_calm_14_crop.wav,2,6
P17,Mustango_excited_3_crop.wav,4,6
P17,StableAudio_angry_13_crop.wav,2,6
P17,Mustango_tranquil_10_crop.wav,3,4
P17,AudioLDM2_tranquil_7_crop.wav,3,6
P17,AudioLDM2_sad_2_crop.wav,1,5
P17,StableAudio_dull_4_crop.wav,1,6
P17,Udio_excited_2_crop.wav,6,9
P18,StableAudio_energetic_8_crop.wav,3,7
P18,AudioLDM2_sad_3_crop.wav,6,2
P18,StableAudio_excited_13_crop.wav,8,4
P18,MusicGen_excited_12_crop.wav,4,7
P18,Mustango_happy_3_crop.wav,3,6
P18,Suno_sad_5_crop.wav,8,2
P18,Udio_tranquil_5_crop.wav,7,2
P18,AudioLDM2_anxious_7_crop.wav,4,6
P18,Udio_calm_12_crop.wav,9,4
P18,Udio_happy_5_crop.wav,9,8
P18,MusicGen_scared_9_crop.wav,3,4
P18,Mustango_angry_10_crop.wav,1,3
P18,StableAudio_relaxed_7_crop.wav,6,2
P18,AudioLDM2_energetic_6_crop.wav,4,6
P18,Mustango_relaxed_4_crop.wav,1,2
P18,Suno_dull_12_crop.wav,8,6
P18,MusicGen_dull_6_crop.wav,1,4
P18,StableAudio_tranquil_4_crop.wav,8,2
P18,Mustango_scared_13_crop.wav,2,6
P18,StableAudio_sad_4_crop.wav,4,6
P18,AudioLDM2_calm_4_crop.wav,4,2
P18,AudioLDM2_dull_13_crop.wav,6,2
P18,MusicGen_happy_5_crop.wav,3,7
P18,AudioLDM2_relaxed_7_crop.wav,6,1
P18,MusicGen_energetic_12_crop.wav,1,6
P18,Suno_angry_3_crop.wav,4,8
P18,AudioLDM2_scared_4_crop.wav,2,3
P18,Mustango_gloomy_14_crop.wav,2,3
P18,Udio_angry_5_crop.wav,6,8
P18,Mustango_energetic_9_crop.wav,2,5
P18,MusicGen_anxious_14_crop.wav,1,8
P18,Udio_gloomy_2_crop.wav,6,6
P18,StableAudio_calm_2_crop.wav,7,3
P18,Suno_energetic_13_crop.wav,8,8
P18,Mustango_sad_3_crop.wav,2,3
P18,StableAudio_gloomy_10_crop.wav,3,6
P18,Mustango_anxious_9_crop.wav,4,4
P18,StableAudio_happy_2_crop.wav,6,7
P18,Udio_dull_5_crop.wav,8,4
P18,StableAudio_angry_2_crop.wav,1,9
P18,Suno_calm_8_crop.wav,8,2
P18,Suno_happy_9_crop.wav,9,8
P18,MusicGen_gloomy_6_crop.wav,1,5
P18,MusicGen_sad_8_crop.wav,6,6
P18,Udio_excited_1_crop.wav,9,9
P18,Udio_energetic_8_crop.wav,7,9
P18,Udio_anxious_7_crop.wav,7,6
P18,AudioLDM2_gloomy_13_crop.wav,2,2
P18,StableAudio_scared_6_crop.wav,1,7
P18,Suno_relaxed_10_crop.wav,9,6
P18,AudioLDM2_tranquil_13_crop.wav,2,2
P18,Mustango_excited_1_crop.wav,3,6
P18,MusicGen_angry_13_crop.wav,1,8
P18,MusicGen_calm_9_crop.wav,5,6
P18,Udio_relaxed_8_crop.wav,7,4
P18,AudioLDM2_angry_6_crop.wav,2,2
P19,StableAudio_tranquil_4_crop.wav,6,3
P19,Udio_scared_7_crop.wav,7,3
P19,Suno_angry_11_crop.wav,7,3
P19,Udio_sad_14_crop.wav,6,3
P19,MusicGen_sad_14_crop.wav,6,3
P19,AudioLDM2_happy_7_crop.wav,6,2
P19,MusicGen_happy_3_crop.wav,6,3
P19,Mustango_happy_4_crop.wav,4,7
P19,MusicGen_energetic_12_crop.wav,7,3
P19,Udio_energetic_3_crop.wav,3,6
P19,AudioLDM2_energetic_8_crop.wav,6,3
P19,StableAudio_angry_9_crop.wav,7,3
P19,Udio_dull_4_crop.wav,3,6
P19,Suno_dull_14_crop.wav,7,3
P19,Suno_scared_10_crop.wav,3,6
P19,Suno_anxious_14_crop.wav,7,3
P19,AudioLDM2_excited_7_crop.wav,7,3
P19,MusicGen_scared_1_crop.wav,6,2
P19,Mustango_dull_5_crop.wav,6,2
P19,Mustango_excited_14_crop.wav,6,3
P19,Udio_gloomy_8_crop.wav,6,3
P19,StableAudio_gloomy_12_crop.wav,3,6
P19,AudioLDM2_anxious_12_crop.wav,5,7
P19,Mustango_gloomy_13_crop.wav,7,3
P19,Suno_sad_5_crop.wav,7,3
P19,Udio_calm_6_crop.wav,6,3
P19,StableAudio_energetic_13_crop.wav,7,3
P19,StableAudio_anxious_3_crop.wav,4,6
P19,StableAudio_dull_1_crop.wav,6,3
P19,Mustango_anxious_3_crop.wav,6,3
P19,AudioLDM2_dull_2_crop.wav,6,2
P19,MusicGen_calm_5_crop.wav,7,3
P19,Udio_tranquil_5_crop.wav,6,3
P19,Mustango_sad_12_crop.wav,6,3
P19,Mustango_tranquil_12_crop.wav,6,3
P19,MusicGen_dull_4_crop.wav,6,3
P19,Udio_anxious_5_crop.wav,6,2
P19,StableAudio_happy_10_crop.wav,7,3
P19,Suno_gloomy_14_crop.wav,6,2
P19,AudioLDM2_scared_5_crop.wav,3,6
P19,MusicGen_anxious_11_crop.wav,6,3
P19,Mustango_calm_14_crop.wav,7,3
P19,MusicGen_gloomy_14_crop.wav,6,2
P19,Suno_happy_9_crop.wav,7,3
P19,Mustango_relaxed_4_crop.wav,7,3
P19,AudioLDM2_calm_14_crop.wav,3,5
P19,Udio_angry_10_crop.wav,7,3
P19,MusicGen_tranquil_1_crop.wav,4,6
P19,Udio_excited_14_crop.wav,6,3
P19,Suno_excited_10_crop.wav,7,3
P19,Mustango_angry_5_crop.wav,7,3
P19,StableAudio_calm_4_crop.wav,7,3
P19,Suno_relaxed_10_crop.wav,3,6
P19,AudioLDM2_tranquil_8_crop.wav,6,3
P20,Suno_sad_1_crop.wav,6,3
P20,StableAudio_scared_5_crop.wav,7,7
P20,Udio_dull_13_crop.wav,7,5
P20,MusicGen_happy_3_crop.wav,8,7
P20,StableAudio_sad_6_crop.wav,3,7
P20,Udio_happy_12_crop.wav,7,6
P20,Suno_angry_1_crop.wav,4,8
P20,AudioLDM2_excited_4_crop.wav,5,5
P20,Udio_tranquil_12_crop.wav,2,2
P20,AudioLDM2_angry_3_crop.wav,3,4
P20,Suno_calm_10_crop.wav,6,3
P20,Udio_anxious_10_crop.wav,7,3
P20,Udio_scared_9_crop.wav,8,6
P20,Mustango_calm_5_crop.wav,3,3
P20,StableAudio_dull_7_crop.wav,5,3
P20,Suno_scared_8_crop.wav,4,2
P20,StableAudio_tranquil_10_crop.wav,5,2
P20,Suno_tranquil_1_crop.wav,4,3
P20,AudioLDM2_dull_2_crop.wav,6,5
P20,MusicGen_anxious_7_crop.wav,5,6
P20,MusicGen_dull_8_crop.wav,5,6
P20,Suno_relaxed_7_crop.wav,7,3
P20,StableAudio_anxious_11_crop.wav,6,4
P20,Udio_gloomy_3_crop.wav,7,7
P20,Udio_excited_5_crop.wav,8,8
P20,AudioLDM2_energetic_4_crop.wav,7,6
P20,Mustango_sad_2_crop.wav,1,1
P20,AudioLDM2_relaxed_6_crop.wav,5,2
P20,StableAudio_relaxed_7_crop.wav,5,1
P20,MusicGen_calm_8_crop.wav,6,3
P20,Mustango_anxious_8_crop.wav,6,6
P20,StableAudio_calm_13_crop.wav,2,3
P20,Mustango_angry_1_crop.wav,6,8
P20,StableAudio_gloomy_14_crop.wav,3,5
P20,AudioLDM2_calm_1_crop.wav,3,2
P20,Udio_relaxed_3_crop.wav,4,3
P20,AudioLDM2_tranquil_12_crop.wav,6,4
P20,MusicGen_energetic_11_crop.wav,7,8
P20,Mustango_tranquil_6_crop.wav,5,2
P20,Udio_calm_5_crop.wav,6,3
P20,Mustango_happy_5_crop.wav,4,6
P20,MusicGen_gloomy_6_crop.wav,3,7
P20,Udio_sad_12_crop.wav,8,8
P20,AudioLDM2_sad_14_crop.wav,4,4
P20,MusicGen_sad_8_crop.wav,3,5
P20,AudioLDM2_happy_3_crop.wav,6,7
P20,Mustango_energetic_6_crop.wav,5,8
P20,MusicGen_angry_12_crop.wav,3,7
P20,MusicGen_tranquil_5_crop.wav,5,2
P20,Udio_energetic_9_crop.wav,8,8
P20,Suno_excited_13_crop.wav,9,8
P20,Suno_anxious_9_crop.wav,7,8
P20,AudioLDM2_gloomy_14_crop.wav,5,3
P20,StableAudio_happy_8_crop.wav,7,5
P20,Mustango_scared_13_crop.wav,3,6
P20,Suno_energetic_13_crop.wav,5,8
P21,Suno_scared_10_crop.wav,5,2
P21,Udio_dull_7_crop.wav,7,3
P21,Udio_sad_4_crop.wav,6,4
P21,AudioLDM2_gloomy_4_crop.wav,5,3
P21,Udio_scared_9_crop.wav,9,7
P21,AudioLDM2_calm_8_crop.wav,5,2
P21,Suno_energetic_10_crop.wav,7,7
P21,MusicGen_angry_2_crop.wav,5,6
P21,AudioLDM2_excited_13_crop.wav,6,7
P21,Udio_angry_4_crop.wav,5,9
P21,MusicGen_excited_10_crop.wav,7,8
P21,AudioLDM2_tranquil_7_crop.wav,4,2
P21,AudioLDM2_scared_10_crop.wav,1,1
P21,Suno_calm_7_crop.wav,3,3
P21,StableAudio_anxious_1_crop.wav,5,3
P21,StableAudio_dull_13_crop.wav,5,2
P21,StableAudio_gloomy_12_crop.wav,5,5
P21,Suno_relaxed_14_crop.wav,7,3
P21,StableAudio_energetic_2_crop.wav,7,6
P21,Udio_happy_14_crop.wav,8,7
P21,StableAudio_tranquil_13_crop.wav,3,2
P21,MusicGen_anxious_10_crop.wav,5,5
P21,StableAudio_angry_10_crop.wav,5,9
P21,Suno_tranquil_8_crop.wav,1,7
P21,Udio_anxious_11_crop.wav,7,5
P21,Suno_happy_4_crop.wav,7,6
P21,Mustango_sad_2_crop.wav,3,3
P21,MusicGen_energetic_4_crop.wav,5,6
P21,Suno_angry_8_crop.wav,7,7
P21,Suno_sad_3_crop.wav,2,4
P21,Udio_relaxed_4_crop.wav,3,3
P21,AudioLDM2_angry_3_crop.wav,3,3
P21,StableAudio_calm_12_crop.wav,5,2
P21,Mustango_anxious_2_crop.wav,4,2
P21,Suno_gloomy_2_crop.wav,3,2
P21,StableAudio_scared_1_crop.wav,1,6
P21,Mustango_excited_3_crop.wav,3,7
P21,StableAudio_excited_6_crop.wav,7,5
P21,StableAudio_happy_12_crop.wav,5,4
P21,Mustango_dull_5_crop.wav,1,3
P21,MusicGen_scared_6_crop.wav,1,7
P21,Suno_dull_5_crop.wav,6,4
P21,MusicGen_tranquil_4_crop.wav,3,3
P21,MusicGen_calm_11_crop.wav,5,6
P21,Udio_gloomy_4_crop.wav,4,7
